,Strike,Expiry,Type,Last_y,Bid_y,Ask_y,Vol_y,Underlying_Price_y,TtM_y,Implied_vol_bis,BS_Price,Avr_Price
2889,273.5,2019-02-19,call,2.01,2.04,2.07,808.0,273.8,0.019178082191780823,0.12902019501388073,2.1704379561394376,2.0549999999999997
2890,273.5,2019-02-19,put,1.56,1.56,1.57,3528.0,273.8,0.019178082191780823,0.09589636170893907,1.2464799851844504,1.565
2891,273.5,2019-02-20,call,2.13,2.15,2.19,30.0,273.8,0.021917808219178082,0.12936733196914196,2.319706232061179,2.17
2892,273.5,2019-02-20,put,1.7,1.73,1.76,171.0,273.8,0.021917808219178082,0.10917382870778441,1.5509841110606857,1.745
2893,273.5,2019-02-22,call,2.52,2.54,2.56,1157.0,273.8,0.0273972602739726,0.13306890923216938,2.65122604394017,2.55
2894,273.5,2019-02-22,put,2.04,2.01,2.03,901.0,273.8,0.0273972602739726,0.10042781325563788,1.58431666610403,2.0199999999999996
2895,273.5,2019-02-25,call,2.64,2.7,2.74,72.0,273.8,0.03561643835616438,0.12479947693765164,2.845744374778377,2.72
2896,273.5,2019-02-25,put,2.17,2.18,2.22,26.0,273.8,0.03561643835616438,0.10450427339643241,1.8958278493553848,2.2
2897,273.5,2019-02-27,call,2.99,3.03,3.07,31.0,273.8,0.0410958904109589,0.12948467844590547,3.1579751679792594,3.05
2898,273.5,2019-02-27,put,2.46,2.48,2.49,38.0,273.8,0.0410958904109589,0.11074366379693149,2.1753517698425924,2.4850000000000003
2899,273.5,2019-03-01,call,3.43,3.41,3.44,486.0,273.8,0.04657534246575343,0.13366909734532237,3.459476662448907,3.425
2900,273.5,2019-03-01,put,2.75,2.74,2.76,371.0,273.8,0.04657534246575343,0.11341207052454352,2.378624366835794,2.75
2901,274.0,2019-02-13,call,0.8,0.79,0.8,13197.0,273.8,0.0027397260273972603,0.16209333464086054,0.8389037116977818,0.795
2902,274.0,2019-02-19,call,1.71,1.69,1.73,867.0,273.8,0.019178082191780823,0.12469193541094661,1.8496903965109937,1.71
2903,274.0,2019-02-19,put,1.78,1.75,1.78,241.0,273.8,0.019178082191780823,0.09289834176659584,1.4426977851522054,1.7650000000000001
2904,274.0,2019-02-20,call,1.92,1.88,1.91,304.0,273.8,0.021917808219178082,0.1255590476432443,2.00278698044508,1.895
2905,274.0,2019-02-20,put,1.94,1.94,1.97,488.0,273.8,0.021917808219178082,0.09450343295276162,1.556492772548438,1.955
2906,274.0,2019-02-22,call,2.25,2.25,2.27,2469.0,273.8,0.0273972602739726,0.12839330405801538,2.3114505296330776,2.26
2907,274.0,2019-02-22,put,2.23,2.26,2.27,494.0,273.8,0.0273972602739726,0.10062140886530277,1.8292392198867446,2.2649999999999997
2908,274.0,2019-02-25,call,2.45,2.4,2.44,153.0,273.8,0.03561643835616438,0.12239642970949413,2.539997904182542,2.42
2909,274.0,2019-02-25,put,2.43,2.39,2.42,2.0,273.8,0.03561643835616438,0.09943782622367144,2.0326725345613568,2.4050000000000002
2910,274.0,2019-02-27,call,2.75,2.74,2.77,48.0,273.8,0.0410958904109589,0.12576985406950114,2.819727081493994,2.755
2911,274.0,2019-02-27,put,2.67,2.68,2.71,54.0,273.8,0.0410958904109589,0.10324579762563107,2.250984584828757,2.6950000000000003
2912,274.0,2019-03-01,call,3.1,3.07,3.1,534.0,273.8,0.04657534246575343,0.13032195859611032,3.1247761102830793,3.085
2913,274.0,2019-03-01,put,2.92,2.95,2.98,238.0,273.8,0.04657534246575343,0.11339527693986892,2.619804374457658,2.965
2914,274.0,2019-03-04,call,3.28,3.22,3.26,7.0,273.8,0.0547945205479452,0.12859712184965613,3.3676681363823207,3.24
2915,274.0,2019-03-04,put,3.43,3.08,3.12,22.0,273.8,0.0547945205479452,0.1086805562734604,2.6986432575802155,3.1
2916,274.0,2019-03-06,call,3.2,3.45,3.49,26.0,273.8,0.06027397260273973,0.1302234397096187,3.589702406378848,3.47
2917,274.0,2019-03-06,put,3.3,3.26,3.31,30.0,273.8,0.06027397260273973,0.11543220316052438,2.9972717816189345,3.285
2918,274.0,2019-03-08,call,3.77,3.78,3.81,3195.0,273.8,0.06575342465753424,0.13289977384366092,3.837854145997568,3.795
2919,274.0,2019-03-08,put,3.49,3.48,3.51,3229.0,273.8,0.06575342465753424,0.11551085137695076,3.119190163664797,3.495
2920,274.0,2019-03-11,call,3.8,3.87,3.91,4.0,273.8,0.07397260273972603,0.1296030680024624,3.9927841956166787,3.89
2921,274.0,2019-03-11,put,3.62,3.6,3.63,26.0,273.8,0.07397260273972603,0.11747038107693197,3.346743269673908,3.615
2922,274.0,2019-03-13,call,4.16,4.13,4.16,23.0,273.8,0.07945205479452055,0.13181345839276912,4.218812508767286,4.145
2923,274.0,2019-03-13,put,3.99,3.79,3.82,7.0,273.8,0.07945205479452055,0.1220576373925805,3.596848533003623,3.8049999999999997
2924,274.0,2019-03-15,put,4.44,4.48,4.51,235.0,273.8,0.08493150684931507,0.1415900888348371,4.327267748492716,4.495
2925,274.0,2019-03-22,call,4.24,4.54,4.62,2.0,273.8,0.10410958904109589,0.12882800756193696,4.782103921274711,4.58
2926,274.0,2019-03-22,put,5.0,4.94,4.98,15.0,273.8,0.10410958904109589,0.15476778525143864,5.2108278398437164,4.960000000000001
2927,274.0,2019-03-29,put,5.35,5.35,5.39,69.0,273.8,0.1232876712328767,0.14509405463099478,5.258593728847188,5.369999999999999
2928,274.0,2019-04-18,call,6.25,6.24,6.27,295.0,273.8,0.1780821917808219,0.13011151724778114,6.482874764925697,6.255
2929,274.0,2019-04-18,put,6.5,6.45,6.49,445.0,273.8,0.1780821917808219,0.14780538409210736,6.326618995694346,6.470000000000001
2930,274.5,2019-02-13,call,0.58,0.57,0.59,7547.0,273.8,0.0027397260273972603,0.15855645967721937,0.6071486374302708,0.58
2931,274.5,2019-02-15,call,1.13,1.12,1.13,1586.0,273.8,0.00821917808219178,0.15180064047098157,1.204084181643566,1.125
2932,274.5,2019-02-19,call,1.48,1.46,1.48,855.0,273.8,0.019178082191780823,0.1200435546194017,1.5452985374951282,1.47
2933,274.5,2019-02-19,put,2.01,2.0,2.04,64.0,273.8,0.019178082191780823,0.06783688941717149,1.3394565407679693,2.02
2934,274.5,2019-02-20,call,1.58,1.6,1.63,512.0,273.8,0.021917808219178082,0.124683590772599,1.752638048574596,1.615
2935,274.5,2019-02-20,put,2.16,2.14,2.21,96.0,273.8,0.021917808219178082,0.10053806678980585,1.9203494801894578,2.175
2936,274.5,2019-02-22,call,2.01,1.96,1.97,1180.0,273.8,0.0273972602739726,0.12460692440778018,2.0047197090776905,1.9649999999999999
2937,274.5,2019-02-22,put,2.44,2.41,2.44,178.0,273.8,0.0273972602739726,0.10002403706759212,2.0817613643558275,2.425
2938,274.5,2019-02-25,call,1.58,2.17,2.21,6.0,273.8,0.03561643835616438,0.12016882850259544,2.2534702357466614,2.19
2939,274.5,2019-02-25,put,2.98,2.62,2.66,71.0,273.8,0.03561643835616438,0.09547704363197086,2.2113144040049804,2.64
2940,274.5,2019-02-27,call,2.52,2.45,2.48,51.0,273.8,0.0410958904109589,0.12496699555248024,2.559878935351577,2.465
2941,274.5,2019-02-27,put,5.13,2.92,2.95,39.0,273.8,0.0410958904109589,0.10280655672460795,2.4993558374113434,2.935
2942,274.5,2019-03-01,call,2.83,2.8,2.82,28.0,273.8,0.04657534246575343,0.1290442901571095,2.851470945169126,2.8099999999999996
2943,274.5,2019-03-01,put,3.91,3.15,3.2,6.0,273.8,0.04657534246575343,0.10889595225080848,2.770285790853677,3.175
2944,275.0,2019-02-13,call,0.4,0.4,0.41,17681.0,273.8,0.0027397260273972603,0.15864825069904323,0.43766895560327157,0.405
2945,275.0,2019-02-19,call,1.18,1.2,1.22,1197.0,273.8,0.019178082191780823,0.11782043865561487,1.300092805289026,1.21
2946,275.0,2019-02-19,put,2.29,2.27,2.31,249.0,273.8,0.019178082191780823,0.054984477434158324,1.4777654060989391,2.29
2947,275.0,2019-02-20,call,1.37,1.36,1.39,462.0,273.8,0.021917808219178082,0.12292485393285751,1.5082912955698902,1.375
2948,275.0,2019-02-20,put,2.4,2.43,2.46,12.0,273.8,0.021917808219178082,0.0797780668926239,1.8882465969425368,2.4450000000000003
2949,275.0,2019-02-22,call,1.72,1.73,1.74,1730.0,273.8,0.0273972602739726,0.12498337190523745,1.79065544407878,1.7349999999999999
2950,275.0,2019-02-22,put,2.71,2.67,2.69,365.0,273.8,0.0273972602739726,0.08956987414568662,2.1827235327622247,2.6799999999999997
2951,275.0,2019-02-25,call,1.93,1.88,1.91,28.0,273.8,0.03561643835616438,0.11754569143801928,1.9752923293478233,1.895
2952,275.0,2019-02-25,put,2.86,2.8,2.84,43.0,273.8,0.03561643835616438,0.0975557973523438,2.5337500973611213,2.82
2953,275.0,2019-02-27,call,2.18,2.18,2.21,54.0,273.8,0.0410958904109589,0.12109456181928514,2.2469875667623427,2.1950000000000003
2954,275.0,2019-02-27,put,3.18,3.09,3.12,9.0,273.8,0.0410958904109589,0.10153472953245041,2.746958628697797,3.105
2955,275.0,2019-03-01,call,2.52,2.52,2.54,528.0,273.8,0.04657534246575343,0.1271466150888801,2.5767788054488108,2.5300000000000002
2956,275.0,2019-03-01,put,3.35,3.41,3.44,109.0,273.8,0.04657534246575343,0.10637253361448645,2.983187828553042,3.425
2957,275.0,2019-03-04,call,2.72,2.69,2.72,39.0,273.8,0.0547945205479452,0.12472510534837844,2.7920606744468017,2.705
2958,275.0,2019-03-04,put,3.62,3.48,3.54,18.0,273.8,0.0547945205479452,0.10913841614879669,3.2340417812051783,3.51
2959,275.0,2019-03-06,call,2.81,2.94,2.97,5.0,273.8,0.06027397260273973,0.12678466640055183,3.0186133176894714,2.955
2960,275.0,2019-03-06,put,3.75,3.73,3.76,5.0,273.8,0.06027397260273973,0.10863215737104417,3.3361451212665827,3.745
2961,275.0,2019-03-08,call,3.22,3.21,3.24,712.0,273.8,0.06575342465753424,0.12909769584253433,3.2505481188458845,3.225
2962,275.0,2019-03-08,put,3.98,3.93,3.96,213.0,273.8,0.06575342465753424,0.11900861084833744,3.7350618470281347,3.9450000000000003
2963,275.0,2019-03-11,call,3.3,3.3,3.33,5.0,273.8,0.07397260273972603,0.12644097160860898,3.4156748867920896,3.315
2964,275.0,2019-03-11,put,4.13,4.01,4.04,1.0,273.8,0.07397260273972603,0.1136490582536161,3.7486244895109735,4.025
2965,275.0,2019-03-13,call,3.09,3.56,3.59,2.0,273.8,0.07945205479452055,0.1300910207298398,3.681105692395917,3.575
2966,275.0,2019-03-13,put,4.28,4.24,4.25,13.0,273.8,0.07945205479452055,0.11670632512822748,3.945712713325804,4.245
2967,275.0,2019-03-15,put,4.95,4.91,4.95,3901.0,273.8,0.08493150684931507,0.1381278462304175,4.729282001220469,4.93
2968,275.0,2019-03-18,call,3.81,3.69,3.78,227.0,273.8,0.09315068493150686,0.1239201085177809,3.8490497277800273,3.735
2969,275.0,2019-03-18,put,5.35,5.06,5.07,4.0,273.8,0.09315068493150686,0.13632686465904115,4.848315541547805,5.0649999999999995
2970,275.0,2019-03-22,call,3.93,3.97,4.04,39.0,273.8,0.10410958904109589,0.12428163997419182,4.131956121347287,4.005
2971,275.0,2019-03-22,put,5.39,5.41,5.44,2.0,273.8,0.10410958904109589,0.1419062463202328,5.26670187397184,5.425000000000001
2972,275.0,2019-03-29,put,5.78,5.83,5.86,19.0,273.8,0.1232876712328767,0.14123716278672216,5.61615206666778,5.845000000000001
2973,275.0,2019-04-18,call,5.68,5.64,5.69,575.0,273.8,0.1780821917808219,0.12762434563428166,5.8688513950352785,5.665
2974,275.0,2019-04-18,put,6.9,6.9,6.93,467.0,273.8,0.1780821917808219,0.14669267872244118,6.7746454225377875,6.915
2975,275.5,2019-03-01,call,2.29,2.27,2.29,437.0,273.8,0.04657534246575343,0.12630839616686107,2.340401024375282,2.2800000000000002
2976,275.5,2019-03-01,put,3.84,3.65,3.66,6.0,273.8,0.04657534246575343,0.10696249954566361,3.2846964705822472,3.6550000000000002
2977,276.0,2019-02-13,call,0.17,0.16,0.18,6829.0,273.8,0.0027397260273972603,0.15225959558010102,0.18394229091990866,0.16999999999999998
2978,276.0,2019-02-19,call,0.83,0.79,0.81,202.0,273.8,0.019178082191780823,0.11719563385933639,0.9317654938639492,0.8
2979,276.0,2019-02-20,call,0.97,0.99,1.01,420.0,273.8,0.021917808219178082,0.11898357693329456,1.075281392461605,1.0
2980,276.0,2019-02-20,put,3.56,3.03,3.07,1.0,273.8,0.021917808219178082,0.04855910590648651,2.207286909875279,3.05
2981,276.0,2019-02-22,call,1.27,1.27,1.29,1438.0,273.8,0.0273972602739726,0.12009560430109503,1.3171081802120455,1.28
2982,276.0,2019-02-22,put,3.27,3.19,3.22,166.0,273.8,0.0273972602739726,0.08235572567820551,2.715615464588467,3.205
2983,276.0,2019-02-25,call,1.46,1.41,1.44,81.0,273.8,0.03561643835616438,0.11418614003926515,1.5089525204140983,1.4249999999999998
2984,276.0,2019-02-25,put,3.64,3.35,3.39,1.0,273.8,0.03561643835616438,0.08614335702419279,2.933765244880874,3.37
2985,276.0,2019-02-27,call,1.76,1.73,1.75,78.0,273.8,0.0410958904109589,0.12124267914995551,1.839179024757172,1.74
2986,276.0,2019-02-27,put,4.08,3.61,3.65,1000.0,273.8,0.0410958904109589,0.09298533462136982,3.171690839348088,3.63
2987,276.0,2019-03-01,call,2.05,2.06,2.08,383.0,273.8,0.04657534246575343,0.1256309158410132,2.1211545658675846,2.0700000000000003
2988,276.0,2019-03-01,put,3.95,3.89,3.93,7.0,273.8,0.04657534246575343,0.10203488629341126,3.476415345952887,3.91
2989,276.0,2019-03-04,call,2.09,2.17,2.2,148.0,273.8,0.0547945205479452,0.1213968463434279,2.2815008828638383,2.185
2990,276.0,2019-03-04,put,4.12,4.05,4.09,419.0,273.8,0.0547945205479452,0.12588803501009943,4.230951816167476,4.07
2991,276.0,2019-03-06,call,2.29,2.42,2.44,8.0,273.8,0.06027397260273973,0.12248446564406158,2.472825318138945,2.4299999999999997
2992,276.0,2019-03-06,put,6.21,4.2,4.23,30.0,273.8,0.06027397260273973,0.10697512081116439,3.8678234827013966,4.215
2993,276.0,2019-03-08,call,2.69,2.66,2.68,289.0,273.8,0.06575342465753424,0.12681272524699572,2.7501514430383196,2.67
2994,276.0,2019-03-08,put,4.35,4.4,4.44,3.0,273.8,0.06575342465753424,0.11592651867464185,4.215546114741983,4.42
2995,276.0,2019-03-11,call,2.43,2.78,2.81,1.0,273.8,0.07397260273972603,0.12384537185057998,2.8982352320566207,2.795
2996,276.0,2019-03-11,put,4.96,4.49,4.53,2.0,273.8,0.07397260273972603,0.12794451897688214,4.7288122398433075,4.51
2997,276.0,2019-03-13,call,3.0,2.98,3.02,29.0,273.8,0.07945205479452055,0.12657808444745844,3.1287318633715557,3.0
2998,276.0,2019-03-13,put,6.81,4.7,4.74,39.0,273.8,0.07945205479452055,0.11569432911261918,4.47219293432758,4.720000000000001
2999,276.0,2019-03-15,put,5.58,5.42,5.5,19.0,273.8,0.08493150684931507,0.143733044116497,5.454237443222098,5.46
3000,276.0,2019-03-22,call,2.25,3.43,3.47,121.0,273.8,0.10410958904109589,0.12182169274330139,3.5916086557237463,3.45
3001,276.0,2019-03-22,put,8.04,5.92,5.97,10.0,273.8,0.10410958904109589,0.14099287349909545,5.774517893809332,5.945
3002,276.0,2019-03-29,put,6.77,6.31,6.37,1.0,273.8,0.1232876712328767,0.14046210234619677,6.120753204415507,6.34
3003,276.0,2019-04-18,call,5.12,5.1,5.14,1551.0,273.8,0.1780821917808219,0.12527621655724946,5.287650231509929,5.119999999999999
3004,276.0,2019-04-18,put,7.32,7.33,7.39,27.0,273.8,0.1780821917808219,0.14404753267422318,7.175206385846565,7.359999999999999
3005,276.5,2019-03-01,call,1.85,1.83,1.85,153.0,273.8,0.04657534246575343,0.12323120646819474,1.8765734320139131,1.84
3006,276.5,2019-03-01,put,4.52,4.17,4.21,5.0,273.8,0.04657534246575343,0.09776441331103446,3.7040183146185086,4.1899999999999995
3007,277.0,2019-02-13,call,0.05,0.05,0.06,1029.0,273.8,0.0027397260273972603,0.1468689592075348,0.061627703091488684,0.055
3008,277.0,2019-02-19,call,0.52,0.53,0.54,2500.0,273.8,0.019178082191780823,0.11410540566325189,0.6151206359972434,0.535
3009,277.0,2019-02-20,call,0.66,0.63,0.65,62.0,273.8,0.021917808219178082,0.11558491004228594,0.7340689609876279,0.64
3010,277.0,2019-02-20,put,4.24,3.67,3.71,2.0,273.8,0.021917808219178082,0.06716764942169189,3.2364677066910303,3.69
3011,277.0,2019-02-22,call,0.9,0.89,0.91,3671.0,273.8,0.0273972602739726,0.11821409696966413,0.9687736957152993,0.9
3012,277.0,2019-02-25,call,1.07,1.05,1.07,30.0,273.8,0.03561643835616438,0.11053337891057134,1.1076189391850306,1.06
3013,277.0,2019-02-25,put,7.7,4.03,4.07,7.0,273.8,0.03561643835616438,0.08308901077300311,3.594291661916344,4.050000000000001
3014,277.0,2019-02-27,call,1.33,1.32,1.34,91.0,273.8,0.0410958904109589,0.11593580208480359,1.3771129630949588,1.33
3015,277.0,2019-02-27,put,4.94,4.27,4.31,7.0,273.8,0.0410958904109589,0.08556403050690889,3.7153310973506564,4.289999999999999
3016,277.0,2019-03-01,call,1.62,1.63,1.65,167.0,273.8,0.04657534246575343,0.12144827017724516,1.6606637477296147,1.64
3017,277.0,2019-03-01,put,4.56,4.42,4.46,1010.0,273.8,0.04657534246575343,0.09399795648485422,3.964756093879572,4.4399999999999995
3018,277.0,2019-03-04,call,1.57,1.74,1.77,534.0,273.8,0.0547945205479452,0.11902780351653697,1.8479316669351533,1.755
3019,277.0,2019-03-04,put,7.1,4.58,4.62,17.0,273.8,0.0547945205479452,0.1007001613897085,4.2494604789417,4.6
3020,277.0,2019-03-06,call,1.67,1.94,1.97,6.0,273.8,0.06027397260273973,0.11922578006133439,2.005834133147701,1.955
3021,277.0,2019-03-06,put,5.32,4.75,4.79,2.0,273.8,0.06027397260273973,0.10249916110947727,4.385195314989886,4.77
3022,277.0,2019-03-08,call,2.2,2.17,2.19,458.0,273.8,0.06575342465753424,0.12370116606913506,2.273537457344446,2.1799999999999997
3023,277.0,2019-03-08,put,5.03,4.92,4.96,132.0,273.8,0.06575342465753424,0.10526645180150868,4.547530380243671,4.9399999999999995
3024,277.0,2019-03-11,call,2.34,2.28,2.31,10.0,273.8,0.07397260273972603,0.12109012873016298,2.420975861973787,2.295
3025,277.0,2019-03-11,put,7.3,5.08,5.12,4.0,273.8,0.07397260273972603,0.11167857621580361,4.861979342266238,5.1
3026,277.0,2019-03-13,put,7.41,5.27,5.31,20.0,273.8,0.07945205479452055,0.12905764157846572,5.470342980983617,5.289999999999999
3027,277.0,2019-03-15,put,5.97,5.99,6.09,85.0,273.8,0.08493150684931507,0.14052239235825842,5.934878016424449,6.04
3028,277.0,2019-03-22,call,3.01,2.95,3.0,48.0,273.8,0.10410958904109589,0.11907150855988265,3.0794120318284115,2.975
3029,277.0,2019-03-22,put,7.0,6.41,6.53,1.0,273.8,0.10410958904109589,0.15383130821287633,6.791998985948055,6.470000000000001
3030,277.0,2019-03-29,put,7.66,6.8,6.9,3.0,273.8,0.1232876712328767,0.13917014371402564,6.635071654790352,6.85
3031,277.0,2019-04-18,call,4.53,4.6,4.63,36.0,273.8,0.1780821917808219,0.12397737359844149,4.78225303083785,4.615
3032,277.0,2019-04-18,put,9.68,7.82,7.87,121.0,273.8,0.1780821917808219,0.1426335858602077,7.656309399206037,7.845000000000001
3033,277.5,2019-02-15,call,0.21,0.21,0.22,516.0,273.8,0.00821917808219178,0.13924279422163965,0.2644920826257504,0.215
3034,277.5,2019-02-22,call,0.71,0.77,0.78,639.0,273.8,0.0273972602739726,0.11703061863601208,0.8170033754860242,0.775
3035,277.5,2019-03-01,call,1.46,1.44,1.45,42.0,273.8,0.04657534246575343,0.11979592747643591,1.4622816822181477,1.4449999999999998
3036,277.5,2019-03-01,put,4.78,4.82,4.86,36.0,273.8,0.04657534246575343,0.0860676294311881,4.168682917357614,4.84
3037,277.5,2019-03-08,call,1.99,2.02,2.03,151.0,273.8,0.06575342465753424,0.12122625064320862,2.0293253467302463,2.025
3038,277.5,2019-03-08,put,5.17,5.25,5.28,194.0,273.8,0.06575342465753424,0.10161859314784405,4.78515833906647,5.265000000000001
3039,277.5,2019-03-22,call,1.61,2.74,2.78,261.0,273.8,0.10410958904109589,0.11802895030632618,2.84957881452344,2.76
3040,277.5,2019-03-22,put,7.55,6.68,6.79,2.0,273.8,0.10410958904109589,0.1535619850102067,7.0767937350291845,6.734999999999999
3041,278.0,2019-02-13,call,0.02,0.01,0.02,643.0,273.8,0.0027397260273972603,0.16583465324401855,0.039096110138991946,0.015
3042,278.0,2019-02-19,call,0.33,0.3,0.32,181.0,273.8,0.019178082191780823,0.11113763503491877,0.3820349800523388,0.31
3043,278.0,2019-02-20,call,0.39,0.41,0.43,108.0,273.8,0.021917808219178082,0.11426729164719582,0.49601859755503597,0.42
3044,278.0,2019-02-22,call,0.64,0.64,0.65,426.0,273.8,0.0273972602739726,0.11576285945504905,0.6810662901264877,0.645
3045,278.0,2019-02-25,call,0.74,0.74,0.75,3.0,273.8,0.03561643835616438,0.10796187429577114,0.7957501500465014,0.745
3046,278.0,2019-02-25,put,6.11,4.77,4.73,8.0,273.8,0.03561643835616438,0.058389089879989614,4.099670501539265,4.75
3047,278.0,2019-02-27,call,0.38,1.0,1.02,70.0,273.8,0.0410958904109589,0.11414566854327916,1.0497963781926103,1.01
3048,278.0,2019-02-27,put,4.86,4.95,4.99,2.0,273.8,0.0410958904109589,0.07589155158221722,4.332548943370057,4.970000000000001
3049,278.0,2019-03-01,call,1.27,1.26,1.28,330.0,273.8,0.04657534246575343,0.11730713908925655,1.2615619052930498,1.27
3050,278.0,2019-03-01,put,5.11,5.13,5.17,31.0,273.8,0.04657534246575343,0.0925933452349901,4.668868807426406,5.15
3051,278.0,2019-03-04,call,1.38,1.38,1.41,52.0,273.8,0.0547945205479452,0.11452701851576567,1.4195437713113677,1.395
3052,278.0,2019-03-04,put,7.62,5.18,5.23,1.0,273.8,0.0547945205479452,0.08775867039233444,4.675817719904927,5.205
3053,278.0,2019-03-06,call,1.37,1.59,1.6,13.0,273.8,0.06027397260273973,0.11738025898277762,1.6258317981164936,1.5950000000000002
3054,278.0,2019-03-06,put,8.0,5.4,5.44,6.0,273.8,0.06027397260273973,0.12626990652248266,5.63980213938558,5.42
3055,278.0,2019-03-08,call,1.79,1.79,1.81,102.0,273.8,0.06575342465753424,0.12029733593314887,1.8382004923596327,1.8
3056,278.0,2019-03-08,put,5.92,5.55,5.59,60.0,273.8,0.06575342465753424,0.10253963260546325,5.153377132625167,5.57
3057,278.0,2019-03-11,call,1.67,1.88,1.9,2.0,273.8,0.07397260273972603,0.11770538695439697,1.9729895875703534,1.89
3058,278.0,2019-03-11,put,7.87,5.64,5.68,33.0,273.8,0.07397260273972603,0.10274689256042242,5.275533744056077,5.66
3059,278.0,2019-03-13,call,1.8,2.1,2.14,3.0,273.8,0.07945205479452055,0.12165375689655544,2.2160757004214275,2.12
3060,278.0,2019-03-13,put,8.22,5.84,5.88,135.0,273.8,0.07945205479452055,0.10934004347287118,5.535571125115126,5.859999999999999
3061,278.0,2019-03-15,put,6.54,6.58,6.71,83.0,273.8,0.08493150684931507,0.138314974745363,6.483816689381513,6.645
3062,278.0,2019-03-22,call,1.52,2.53,2.56,437.0,273.8,0.10410958904109589,0.11648592236787084,2.6128875173469197,2.545
3063,278.0,2019-03-22,put,9.09,6.98,7.11,1.0,273.8,0.10410958904109589,0.13913353161327546,6.884643096410997,7.045
3064,278.0,2019-03-29,put,7.89,7.32,7.44,52.0,273.8,0.1232876712328767,0.1389285142798722,7.218540045907446,7.380000000000001
3065,278.0,2019-04-18,call,4.06,4.09,4.13,48.0,273.8,0.1780821917808219,0.12177835277788342,4.264049889706499,4.109999999999999
3066,278.0,2019-04-18,put,8.51,8.32,8.45,432.0,273.8,0.1780821917808219,0.14285534462429583,8.2362059816015,8.385
3067,278.5,2019-03-01,call,1.07,1.08,1.09,52.0,273.8,0.04657534246575343,0.1178688375580311,1.136418412112988,1.085
3068,278.5,2019-03-01,put,6.02,5.45,5.49,2.0,273.8,0.04657534246575343,0.07789071831434967,4.816780482106054,5.470000000000001
3069,279.0,2019-02-19,call,0.19,0.17,0.18,47.0,273.8,0.019178082191780823,0.11098951770424842,0.24117736800751644,0.175
3070,279.0,2019-02-19,put,6.1,8.43,8.85,1.0,273.8,0.019178082191780823,0.15031675515681503,5.668940532379224,8.64
3071,279.0,2019-02-20,call,0.26,0.25,0.27,400.0,273.8,0.021917808219178082,0.11285329267919064,0.3201839636230659,0.26
3072,279.0,2019-02-22,call,0.42,0.42,0.44,884.0,273.8,0.0273972602739726,0.11520105667829514,0.4803870758278421,0.43
3073,279.0,2019-02-25,call,0.52,0.5,0.52,77.0,273.8,0.03561643835616438,0.1064706874230504,0.5638861896146565,0.51
3074,279.0,2019-02-27,call,0.72,0.71,0.75,18.0,273.8,0.0410958904109589,0.11236972088694572,0.7798920725054828,0.73
3075,279.0,2019-03-01,call,0.96,0.92,0.93,133.0,273.8,0.04657534246575343,0.11470934886366131,0.9527250475879185,0.925
3076,279.0,2019-03-01,put,6.44,5.83,5.88,3.0,273.8,0.04657534246575343,0.08563454270094632,5.3491597835736115,5.855
3077,279.0,2019-03-04,call,1.06,1.05,1.07,18.0,273.8,0.0547945205479452,0.11118269608199596,1.0759763386992205,1.06
3078,279.0,2019-03-04,put,10.32,5.9,5.98,100.0,273.8,0.0547945205479452,0.07614689751565457,5.25799038967574,5.94
3079,279.0,2019-03-06,call,1.23,1.24,1.26,7.0,273.8,0.06027397260273973,0.11429305571809412,1.2673187328687447,1.25
3080,279.0,2019-03-06,put,7.31,8.71,9.09,1.0,273.8,0.06027397260273973,0.12444900212705134,6.294410656385054,8.9
3081,279.0,2019-03-08,call,1.43,1.42,1.44,249.0,273.8,0.06575342465753424,0.1168293042358756,1.4522305238872377,1.43
3082,279.0,2019-03-08,put,6.17,6.22,6.26,41.0,273.8,0.06575342465753424,0.09633549830198287,5.738523089256034,6.24
3083,279.0,2019-03-11,call,1.09,1.52,1.55,1.0,273.8,0.07397260273972603,0.11198743214264512,1.5145475365605279,1.5350000000000001
3084,279.0,2019-03-13,call,0.9,1.71,1.75,3.0,273.8,0.07945205479452055,0.11462861448764802,1.7013839947893388,1.73
3085,279.0,2019-03-13,put,8.95,6.34,6.45,22.0,273.8,0.07945205479452055,0.10687947039410473,6.16214534763219,6.395
3086,279.0,2019-03-15,put,7.78,7.23,7.38,1.0,273.8,0.08493150684931507,0.14455259191021322,7.3191153207103525,7.305
3087,279.0,2019-03-22,call,1.75,2.12,2.16,2.0,273.8,0.10410958904109589,0.11484807847619058,2.218114195433884,2.14
3088,279.0,2019-03-22,put,8.44,7.58,7.68,1.0,273.8,0.10410958904109589,0.1394225168700516,7.527927303815005,7.63
3089,279.0,2019-03-29,put,9.03,7.94,8.08,1.0,273.8,0.1232876712328767,0.13926475105129182,7.851720776420024,8.01
3090,279.0,2019-04-18,call,3.64,3.63,3.66,390.0,273.8,0.1780821917808219,0.11981629360940307,3.786107133414987,3.645
3091,279.0,2019-04-18,put,8.86,8.89,9.0,1.0,273.8,0.1780821917808219,0.14174451679825784,8.779030058255273,8.945
3092,279.5,2019-03-01,call,0.69,0.81,0.83,83.0,273.8,0.04657534246575343,0.11431172684639691,0.8345795396430944,0.8200000000000001
3093,280.0,2019-02-19,call,0.09,0.09,0.1,585.0,273.8,0.019178082191780823,0.11309570442318917,0.15887172117950854,0.095
