Strike,Expiry,Type,Symbol,Last,Bid,Ask,Chg,PctChg,Vol,Open_Int,IV,Root,IsNonstandard,Underlying,Underlying_Price,Quote_Time,Last_Trade_Date,JSON
13.0,2019-02-13,call,VIX190213C00013000,2.6,2.45,2.65,-0.6500001,-20.000004,2.0,5539.0,1.9218753906250001,VIX,True,^VIX,15.44,2019-02-12 16:30:33,2019-02-12 15:22:19,"{'contractSymbol': 'VIX190213C00013000', 'strike': 13.0, 'currency': 'USD', 'lastPrice': 2.6, 'change': -0.6500001, 'percentChange': -20.000004, 'volume': 2, 'openInterest': 5539, 'bid': 2.45, 'ask': 2.65, 'contractSize': 'REGULAR', 'expiration': 1550016000, 'lastTradeDate': 1549984939, 'impliedVolatility': 1.9218753906250001, 'inTheMoney': True}"
13.0,2019-02-13,put,VIX190213P00013000,0.02,0.0,0.05,0.0,0.0,2.0,18731.0,1.359378203125,VIX,True,^VIX,15.44,2019-02-12 16:30:33,2019-02-08 17:41:57,"{'contractSymbol': 'VIX190213P00013000', 'strike': 13.0, 'currency': 'USD', 'lastPrice': 0.02, 'change': 0.0, 'percentChange': 0.0, 'volume': 2, 'openInterest': 18731, 'bid': 0.0, 'ask': 0.05, 'contractSize': 'REGULAR', 'expiration': 1550016000, 'lastTradeDate': 1549647717, 'impliedVolatility': 1.359378203125, 'inTheMoney': False}"
13.0,2019-02-20,call,VIXW190220C00013000,7.5,3.1,3.7,0.0,0.0,35.0,35.0,2.1953170117187497,VIXW,True,^VIX,15.44,2019-02-12 16:30:33,2019-01-11 14:46:12,"{'contractSymbol': 'VIXW190220C00013000', 'strike': 13.0, 'currency': 'USD', 'lastPrice': 7.5, 'change': 0.0, 'percentChange': 0.0, 'volume': 35, 'openInterest': 35, 'bid': 3.1, 'ask': 3.7, 'contractSize': 'REGULAR', 'expiration': 1550620800, 'lastTradeDate': 1547217972, 'impliedVolatility': 2.1953170117187497, 'inTheMoney': True}"
13.0,2019-02-20,put,VIXW190220P00013000,0.02,0.0,0.05,0.0,0.0,10.0,10.0,0.64062859375,VIXW,True,^VIX,15.44,2019-02-12 16:30:33,2019-02-05 18:41:37,"{'contractSymbol': 'VIXW190220P00013000', 'strike': 13.0, 'currency': 'USD', 'lastPrice': 0.02, 'change': 0.0, 'percentChange': 0.0, 'volume': 10, 'openInterest': 10, 'bid': 0.0, 'ask': 0.05, 'contractSize': 'REGULAR', 'expiration': 1550620800, 'lastTradeDate': 1549392097, 'impliedVolatility': 0.64062859375, 'inTheMoney': False}"
13.0,2019-02-27,call,VIXW190227C00013000,4.16,3.0,4.0,0.0,0.0,1.0,2.0,1.7421887890624999,VIXW,True,^VIX,15.44,2019-02-12 16:30:33,2019-02-11 20:05:37,"{'contractSymbol': 'VIXW190227C00013000', 'strike': 13.0, 'currency': 'USD', 'lastPrice': 4.16, 'change': 0.0, 'percentChange': 0.0, 'volume': 1, 'openInterest': 2, 'bid': 3.0, 'ask': 4.0, 'contractSize': 'REGULAR', 'expiration': 1551225600, 'lastTradeDate': 1549915537, 'impliedVolatility': 1.7421887890624999, 'inTheMoney': True}"
13.0,2019-03-06,put,VIXW190306P00013000,0.05,0.0,0.09,0.010000002,25.000006,1.0,10.0,0.5351608984375,VIXW,True,^VIX,15.44,2019-02-12 16:30:33,2019-02-12 14:53:27,"{'contractSymbol': 'VIXW190306P00013000', 'strike': 13.0, 'currency': 'USD', 'lastPrice': 0.05, 'change': 0.010000002, 'percentChange': 25.000006, 'volume': 1, 'openInterest': 10, 'bid': 0.0, 'ask': 0.09, 'contractSize': 'REGULAR', 'expiration': 1551830400, 'lastTradeDate': 1549983207, 'impliedVolatility': 0.5351608984375, 'inTheMoney': False}"
13.0,2019-03-19,call,VIX190319C00013000,3.65,3.6,3.8,-0.5499997,-13.095231,1.0,446.0,1.2890660546875,VIX,True,^VIX,15.44,2019-02-12 16:30:33,2019-02-12 15:03:39,"{'contractSymbol': 'VIX190319C00013000', 'strike': 13.0, 'currency': 'USD', 'lastPrice': 3.65, 'change': -0.5499997, 'percentChange': -13.095231, 'volume': 1, 'openInterest': 446, 'bid': 3.6, 'ask': 3.8, 'contractSize': 'REGULAR', 'expiration': 1552953600, 'lastTradeDate': 1549983819, 'impliedVolatility': 1.2890660546875, 'inTheMoney': True}"
13.0,2019-03-19,put,VIX190319P00013000,0.08,0.05,0.1,0.029999997,59.999996,5.0,17927.0,0.43945873046875,VIX,True,^VIX,15.44,2019-02-12 16:30:33,2019-02-12 14:52:20,"{'contractSymbol': 'VIX190319P00013000', 'strike': 13.0, 'currency': 'USD', 'lastPrice': 0.08, 'change': 0.029999997, 'percentChange': 59.999996, 'volume': 5, 'openInterest': 17927, 'bid': 0.05, 'ask': 0.1, 'contractSize': 'REGULAR', 'expiration': 1552953600, 'lastTradeDate': 1549983140, 'impliedVolatility': 0.43945873046875, 'inTheMoney': False}"
13.0,2019-04-17,call,VIX190417C00013000,4.3,3.8,4.0,0.0,0.0,10.0,54.0,1.0517625537109376,VIX,True,^VIX,15.44,2019-02-12 16:30:33,2019-02-11 19:45:51,"{'contractSymbol': 'VIX190417C00013000', 'strike': 13.0, 'currency': 'USD', 'lastPrice': 4.3, 'change': 0.0, 'percentChange': 0.0, 'volume': 10, 'openInterest': 54, 'bid': 3.8, 'ask': 4.0, 'contractSize': 'REGULAR', 'expiration': 1555459200, 'lastTradeDate': 1549914351, 'impliedVolatility': 1.0517625537109376, 'inTheMoney': True}"
13.0,2019-04-17,put,VIX190417P00013000,0.15,0.1,0.2,-0.00999999,-6.2499943,112.0,4070.0,0.4062559375,VIX,True,^VIX,15.44,2019-02-12 16:30:33,2019-02-12 15:41:01,"{'contractSymbol': 'VIX190417P00013000', 'strike': 13.0, 'currency': 'USD', 'lastPrice': 0.15, 'change': -0.00999999, 'percentChange': -6.2499943, 'volume': 112, 'openInterest': 4070, 'bid': 0.1, 'ask': 0.2, 'contractSize': 'REGULAR', 'expiration': 1555459200, 'lastTradeDate': 1549986061, 'impliedVolatility': 0.4062559375, 'inTheMoney': False}"
